,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
69808,김밥천국,분식,19890714,영업/정상,,대전광역시 서구 도마동 50-8번지,20.25
69809,총알돼지,호프/통닭,19900725,영업/정상,,대전광역시 서구 도마동 39-15번지,21.0
69812,산적골식당,한식,19901221,영업/정상,,대전광역시 서구 도마동 119-2번지,76.11
69816,돈수레,식육(숯불구이),19901016,영업/정상,,대전광역시 서구 도마동 181-23번지,68.73
69846,장수통돼지숯불구이식당,식육(숯불구이),19940916,영업/정상,,대전광역시 서구 도마동 24-6번지,69.84
69853,양자강,중국식,19920127,영업/정상,,대전광역시 서구 변동 41-21번지 1층,34.12
69855,고기박사냉면,한식,19920310,영업/정상,,대전광역시 서구 변동 41-4번지,93.01
69865,불꽃실내마차,호프/통닭,19900926,영업/정상,,대전광역시 서구 도마동 143-13번지,15.89
69868,팔도식당,한식,19901113,영업/정상,,대전광역시 서구 변동 49-1번지,19.74
69879,지코바치킨,통닭(치킨),20010509,영업/정상,,대전광역시 서구 변동 47-22번지,37.19
69894,나영왕돈까스,경양식,19930903,영업/정상,,대전광역시 서구 도마동 328-19번지,72.33
69904,남해횟집,회집,19920622,영업/정상,,대전광역시 서구 도마동 87-40번지,183.05
69908,천안문,중국식,19921210,영업/정상,,대전광역시 서구 도마동 35-12번지 36,44.52
69909,쏘맥퓨전호프,호프/통닭,19910121,영업/정상,,대전광역시 서구 도마동 119-2번지,24.88
69911,59쌀피자,한식,19910211,영업/정상,,대전광역시 서구 변동 50-12번지,30.4
69912,옥이네식당,한식,19910212,영업/정상,,대전광역시 서구 도마동 122-7번지 1층,23.8
69913,신선생고기전문식당,한식,19910314,영업/정상,,대전광역시 서구 도마동 126-4번지,60.27
69921,짬뽕명가상하이,중국식,20010512,영업/정상,,대전광역시 서구 변동 62-48번지,51.64
69954,퓨전포차105,한식,19920722,영업/정상,,대전광역시 서구 도마동 66-27번지,28.01
69965,그림같은집,한식,19910510,영업/정상,,대전광역시 서구 도마동 328-20번지,93.93
69966,소문난식당,한식,19910525,영업/정상,,대전광역시 서구 도마동 121-16번지,64.72
69969,감나무골,한식,19910607,영업/정상,,대전광역시 서구 도마동 146-12번지 1층,19.24
70021,목로주점,호프/통닭,19921013,영업/정상,,대전광역시 서구 도마동 90-37번지,30.6
70029,봉구스밥버거배재대학교도마점,분식,19930109,영업/정상,,대전광역시 서구 도마동 24-7번지,96.36
70052,사랑은우리처럼,경양식,20020813,영업/정상,,대전광역시 서구 도마동 47-26번지,34.4
70104,이슈,호프/통닭,19961212,영업/정상,,대전광역시 서구 도마동 175-21번지 (2층),65.53
70107,도마집,호프/통닭,20000407,영업/정상,,대전광역시 서구 도마동 172-14번지,35.31
70108,홍능갈비찜,식육(숯불구이),20000407,영업/정상,,대전광역시 서구 변동 62-2번지 1층,167.4
70116,목로식당,호프/통닭,19970404,영업/정상,,대전광역시 서구 도마동 24-7번지 1층,44.88
70118,띠울참숯석갈비,식육(숯불구이),19991119,영업/정상,,대전광역시 서구 도마동 312-198,284.68
70147,도솔산웰빙보리밥집,한식,20000414,영업/정상,,대전광역시 서구 도마동 16-49번지,40.6
70157,페리카나도마1점,호프/통닭,19970305,영업/정상,,대전광역시 서구 도마동 129-17번지,30.52
70173,조개랑칼국수,식육(숯불구이),20000329,영업/정상,,대전광역시 서구 변동 21-14번지 (1층),67.81
70189,일신반점,중국식,19870109,영업/정상,,대전광역시 서구 변동 8-21번지 1층,29.2
70190,명월막창,한식,19870113,영업/정상,,대전광역시 서구 변동 12-3번지 1층,71.82
70194,옛날옛적에,한식,19970205,영업/정상,,대전광역시 서구 변동 22-4번지 1층,40.05
70220,요크,호프/통닭,20010413,영업/정상,,대전광역시 서구 도마동 333-31번지,54.46
70243,돈대패,식육(숯불구이),19970211,영업/정상,,대전광역시 서구 도마동 122-13번지,44.55
70267,도솔돌구이닭도리탕,한식,19991230,영업/정상,,대전광역시 서구 도마동 14-3번지 1층,92.12
70294,먹태랑호프랑,한식,19911221,영업/정상,,대전광역시 서구 변동 47-4번지 1층,26.5
70295,돼지랑오리랑,한식,19911221,영업/정상,,대전광역시 서구 변동 47-4번지 1층,27.65
70304,풍년식당,식육(숯불구이),20020628,영업/정상,,대전광역시 서구 변동 63-6번지,52.35
70360,까페휴,기타,20130212,영업/정상,,대전광역시 서구 변동 79-6번지,8.1
70368,샘물호프,호프/통닭,20020608,영업/정상,,대전광역시 서구 도마동 128-36번지,19.77
70425,신가네 손칼짬뽕,한식,20130117,영업/정상,,대전광역시 서구 도마동 333-2번지,105.12
70570,천지식당,한식,20040117,영업/정상,,대전광역시 서구 도마동 66-12번지,38.69
70573,명품대패삼겹살,기타,20000304,영업/정상,,대전광역시 서구 변동 7-8번지 1층,23.16
70575,대가김밥,분식,20040126,영업/정상,,대전광역시 서구 도마동 135-5번지,57.03
70668,향우갈비촌,식육(숯불구이),20031128,영업/정상,,대전광역시 서구 도마동 74-10번지 1층,79.49
70671,위아래횟집,한식,20000208,영업/정상,,대전광역시 서구 도마동 180-34번지 1층,17.9
70686,영화호프,호프/통닭,20130110,영업/정상,,대전광역시 서구 도마동 64-28번지,30.79
70697,라면타임,분식,20010517,영업/정상,,대전광역시 서구 도마동 172-13번지 1층,30.11
70698,진성삼겹살,식육(숯불구이),20010517,영업/정상,,대전광역시 서구 도마동 146-22번지 (1층),90.52
70701,멕시카나 도마점,한식,20010316,영업/정상,,대전광역시 서구 도마동 123-9번지 1층,23.16
70706,투다리,호프/통닭,19991208,영업/정상,,대전광역시 서구 도마동 119-2번지 1층,37.4
70709,찜마을,식육(숯불구이),20000224,영업/정상,,대전광역시 서구 도마동 122-9번지 1층,77.46
70766,청정임실치즈피자마법떡볶이앤불닭발,분식,19991204,영업/정상,,대전광역시 서구 도마동 49-16번지 1층,39.67
70795,상신칼국수,기타,19970519,영업/정상,,대전광역시 서구 변동 41-25번지 1층,65.84
71078,까투리,호프/통닭,20011205,영업/정상,,대전광역시 서구 변동 50-12번지,31.6
71079,매일반점,중국식,20011212,영업/정상,,대전광역시 서구 도마동 101-27번지,20.35
71152,뷰티호프,호프/통닭,20121025,영업/정상,,대전광역시 서구 도마동 89-25번지,25.32
71219,호식이두마리치킨도마점,통닭(치킨),20130213,영업/정상,,대전광역시 서구 도마동 121-20번지 1층,26.88
71220,그때그집보리밥집,한식,20130214,영업/정상,,대전광역시 서구 도마동 133-3번지,29.7
71266,백년식당,한식,20000714,영업/정상,,대전광역시 서구 도마동 334-15번지 지하1층,27.28
71349,정림골흑염소,한식,20020419,영업/정상,,대전광역시 서구 도마동 565-43번지 1층,64.42
71352,충만치킨배재대점,호프/통닭,20020417,영업/정상,,대전광역시 서구 도마동 40-19번지 1층,95.69
71355,육앤샤,한식,20020103,영업/정상,,대전광역시 서구 도마동 26-9번지 1층,44.83
71365,열린음악회,한식,20071116,영업/정상,,대전광역시 서구 변동 31-13번지 지하1층,188.04
71376,어무이,한식,20020424,영업/정상,,대전광역시 서구 변동 34-19번지,42.35
71488,바다이야기,분식,20020129,영업/정상,,대전광역시 서구 도마동 15-1번지,80.54
71615,하늬떡볶이,분식,20020309,영업/정상,,대전광역시 서구 도마동 120-20번지 신일주택,11.49
71616,풍전맛집,한식,20020309,영업/정상,,대전광역시 서구 도마동 125-21번지 1층,21.16
120254,동큐칼국수,분식,20190325,영업/정상,,대전광역시 서구 도마동 134-39번지,29.72
122095,동네푸드,호프/통닭,20190307,영업/정상,,대전광역시 서구 도마동 40-1번지,5.7
122701,눈꽃콩국수,한식,20190415,영업/정상,,대전광역시 서구 변동 62-46번지,128.7
124022,투존치킨,호프/통닭,20190423,영업/정상,,대전광역시 서구 도마동 18-25번지,40.4
124649,공주칼국수 도마점,한식,20190408,영업/정상,,대전광역시 서구 도마동 174-1번지,69.07
125887,백년순대,한식,20190507,영업/정상,,대전광역시 서구 도마동 156-50번지 양지아파트,44.9
126245,고래포차,호프/통닭,20190412,영업/정상,,대전광역시 서구 도마동 328-25번지,71.29
126713,옛날통닭,호프/통닭,20190411,영업/정상,,대전광역시 서구 도마동 120-1번지,26.24
128391,숯불에꾼족발,한식,20190508,영업/정상,,대전광역시 서구 변동 53-23번지,48.8
128685,다시봄,기타,20190425,영업/정상,,대전광역시 서구 도마동 50-17번지,116.47
128920,무지개,한식,20190429,영업/정상,,대전광역시 서구 도마동 126-33번지,63.01
130774,제나큐브,기타,20190610,영업/정상,,대전광역시 서구 변동 79-1번지 제일빌라,33.28
130936,커피콩나무,기타,20190514,영업/정상,,대전광역시 서구 변동 30-7번지,36.22
131556,후라이드참잘하는집,호프/통닭,20190619,영업/정상,,대전광역시 서구 도마동 34-5번지,30.3
131944,메이드인맘,한식,20190614,영업/정상,,대전광역시 서구 도마동 134-24번지,26.7
131945,혜미네집밥,한식,20190614,영업/정상,,대전광역시 서구 도마동 335-6번지,24.84
132965,청년푸드,중국식,20190614,영업/정상,,대전광역시 서구 도마동 23-32번지 평강빌딩,14.28
133960,스페이스도마,호프/통닭,20190621,영업/정상,,대전광역시 서구 도마동 174-1번지,197.28
137676,효성각식당,중국식,19971204,영업/정상,,대전광역시 서구 도마동 180-2번지 효성@ 상가 201호,38.69
137730,쌈밥대가,한식,19980608,영업/정상,,대전광역시 서구 도마동 172-22번지,18.2
137747,이가곱창식당,한식,19981026,영업/정상,,대전광역시 서구 도마동 83-8번지,49.58
138210,식신생선구이,한식,20020930,영업/정상,,대전광역시 서구 변동 2-2번지,77.31
138215,홍재칼국수,한식,20021010,영업/정상,,대전광역시 서구 도마동 15-2번지,16.8
138223,금산식당,한식,19951101,영업/정상,,대전광역시 서구 변동 77-11번지,36.08
138225,오마니식당,한식,19980310,영업/정상,,대전광역시 서구 도마동 143-2번지 (1층),50.92
138241,일미,한식,20021018,영업/정상,,대전광역시 서구 도마동 23-1번지 (1층),61.77
138263,오구포차,한식,20021221,영업/정상,,대전광역시 서구 도마동 30-14번지,56.73
138272,가마솥야식,한식,20021115,영업/정상,,대전광역시 서구 도마동 118-20번지 지하1층,25.68
138276,딱좋아,한식,20021211,영업/정상,,대전광역시 서구 도마동 129-17번지 1층,25.81
138282,위아래식당,한식,19980307,영업/정상,,대전광역시 서구 도마동 180-34번지,48.44
138288,큰맘할매순대국 (배재대점),한식,19980403,영업/정상,,대전광역시 서구 도마동 25-3번지,36.44
138290,교촌치킨 도마1호점,통닭(치킨),20021230,영업/정상,,대전광역시 서구 도마동 114-19번지 103호,46.76
138291,뽕반점,중국식,19980421,영업/정상,,대전광역시 서구 도마동 179-73번지 1층,50.4
138293,청룡각,한식,19980424,영업/정상,,대전광역시 서구 도마동 171-20번지 1층,67.85
138334,서천추어탕,한식,19980514,영업/정상,,대전광역시 서구 도마동 124-14번지,34.73
138372,황산벌추어탕,한식,20030109,영업/정상,,대전광역시 서구 변동 79-22번지,87.76
138389,복수분식,분식,19990514,영업/정상,,대전광역시 서구 변동 57-4번지,32.86
138428,장미맨숀,호프/통닭,20100823,영업/정상,,대전광역시 서구 도마동 30-18번지 1층,90.7
138433,버드네식당,한식,19990908,영업/정상,,대전광역시 서구 도마동 134-121번지,87.57
138436,남해수산식당,회집,19970630,영업/정상,,대전광역시 서구 변동 12-8번지,78.74
138463,서울식당,한식,20030128,영업/정상,,대전광역시 서구 도마동 16-8번지,84.47
138468,정통집 배재대점,식육(숯불구이),19971013,영업/정상,,대전광역시 서구 도마동 26-28번지,51.94
138470,우가네칼국수전문점,기타,19970616,영업/정상,,대전광역시 서구 변동 46-17번지,22.4
138478,남미 식당,한식,19990619,영업/정상,,대전광역시 서구 변동 79-5번지,33.6
138480,우리집,한식,19970625,영업/정상,,대전광역시 서구 변동 24-68번지,29.6
138506,동네고갈비,식육(숯불구이),19990927,영업/정상,,대전광역시 서구 변동 49-14번지 1층,47.3
138533,둥글레식당,한식,20010621,영업/정상,,대전광역시 서구 도마동 41-12번지,20.92
138610,숙이네순대국,한식,20021209,영업/정상,,대전광역시 서구 변동 252-24번지,42.72
188755,황태해장국,한식,20190516,영업/정상,,대전광역시 서구 변동 49-1번지 변동종합시장,21.06
194103,역전할머니맥주 배재대점,호프/통닭,20190822,영업/정상,,대전광역시 서구 도마동 26-29,83.51
194293,로망스,기타,20190925,영업/정상,,대전광역시 서구 도마동 129-33번지,94.22
197170,하얼빈수제물만두,중국식,20190703,영업/정상,,대전광역시 서구 도마동 110-12번지,39.37
199758,카페썸(Cafe sum),기타,20190903,영업/정상,,대전광역시 서구 도마동 127-8번지,50.72
200913,제일식당,한식,20190627,영업/정상,,대전광역시 서구 도마동 170-18번지,81.17
200915,삼미돈,식육(숯불구이),20190627,영업/정상,,대전광역시 서구 변동 41-21번지,23.03
201417,대박김밥,한식,20191001,영업/정상,,대전광역시 서구 도마동 134-39번지,26.4
201419,더싱싱,회집,20191001,영업/정상,,대전광역시 서구 도마동 144-19번지 회타운,173.92
202093,평소앤드파스타,경양식,20190813,영업/정상,,대전광역시 서구 도마동 330-21번지,36.57
208883,초롱식당,식육(숯불구이),19980209,영업/정상,,대전광역시 서구 변동 33-26번지,32.65
208906,행복식당,한식,19970911,영업/정상,,대전광역시 서구 도마동 168-15번지,26.46
270440,만남카페,분식,20190823,영업/정상,,대전광역시 서구 도마동 172-14,25.19
270765,신선한우마을,식육(숯불구이),20190704,영업/정상,,대전광역시 서구 도마동 34-51번지,90.9
270770,도마상회,한식,20190704,영업/정상,,대전광역시 서구 도마동 40-11번지,81.08
